index,filename,num_rooms
822,datasets/rplan/1400.json,67
823,datasets/rplan/14001.json,76
824,datasets/rplan/14005.json,79
825,datasets/rplan/14009.json,74
826,datasets/rplan/14010.json,71
827,datasets/rplan/14019.json,72
828,datasets/rplan/1402.json,64
829,datasets/rplan/14034.json,74
830,datasets/rplan/14041.json,85
831,datasets/rplan/14048.json,73
832,datasets/rplan/1406.json,80
833,datasets/rplan/14061.json,63
834,datasets/rplan/14062.json,88
835,datasets/rplan/14066.json,73
836,datasets/rplan/14072.json,90
837,datasets/rplan/14081.json,61
838,datasets/rplan/1409.json,73
839,datasets/rplan/14091.json,71
840,datasets/rplan/14093.json,79
841,datasets/rplan/14097.json,85
842,datasets/rplan/14107.json,79
843,datasets/rplan/14108.json,60
844,datasets/rplan/1412.json,76
845,datasets/rplan/14130.json,82
846,datasets/rplan/14139.json,80
847,datasets/rplan/1414.json,80
848,datasets/rplan/14157.json,82
849,datasets/rplan/14164.json,78
850,datasets/rplan/14178.json,74
851,datasets/rplan/14179.json,60
852,datasets/rplan/14182.json,64
853,datasets/rplan/14186.json,76
854,datasets/rplan/14190.json,73
855,datasets/rplan/14193.json,82
856,datasets/rplan/14197.json,79
857,datasets/rplan/14202.json,85
858,datasets/rplan/14204.json,76
859,datasets/rplan/1421.json,77
860,datasets/rplan/14211.json,85
861,datasets/rplan/14216.json,85
862,datasets/rplan/14221.json,76
863,datasets/rplan/14234.json,70
864,datasets/rplan/14246.json,85
865,datasets/rplan/14253.json,79
866,datasets/rplan/14254.json,88
867,datasets/rplan/14269.json,88
868,datasets/rplan/14272.json,65
869,datasets/rplan/14285.json,68
870,datasets/rplan/1429.json,82
871,datasets/rplan/14294.json,94
872,datasets/rplan/143.json,76
873,datasets/rplan/14310.json,81
874,datasets/rplan/14312.json,93
875,datasets/rplan/14318.json,85
876,datasets/rplan/14324.json,91
877,datasets/rplan/14327.json,83
878,datasets/rplan/14330.json,61
879,datasets/rplan/14331.json,91
880,datasets/rplan/14332.json,71
881,datasets/rplan/14338.json,74
882,datasets/rplan/1434.json,88
883,datasets/rplan/14347.json,74
884,datasets/rplan/14363.json,72
885,datasets/rplan/14364.json,88
886,datasets/rplan/1437.json,71
887,datasets/rplan/14373.json,82
888,datasets/rplan/14387.json,74
889,datasets/rplan/14396.json,71
890,datasets/rplan/14397.json,71
891,datasets/rplan/14409.json,74
892,datasets/rplan/1441.json,82
893,datasets/rplan/14419.json,82
894,datasets/rplan/14425.json,72
895,datasets/rplan/14428.json,85
896,datasets/rplan/14431.json,73
897,datasets/rplan/14432.json,79
898,datasets/rplan/14441.json,73
899,datasets/rplan/14444.json,76
900,datasets/rplan/14451.json,79
901,datasets/rplan/14453.json,68
902,datasets/rplan/14455.json,81
903,datasets/rplan/1446.json,81
904,datasets/rplan/14468.json,77
905,datasets/rplan/1447.json,71
906,datasets/rplan/14471.json,82
907,datasets/rplan/14484.json,58
908,datasets/rplan/1449.json,82
909,datasets/rplan/14494.json,68
910,datasets/rplan/14496.json,73
911,datasets/rplan/1450.json,74
912,datasets/rplan/14501.json,73
913,datasets/rplan/14508.json,79
914,datasets/rplan/14511.json,94
915,datasets/rplan/14512.json,76
916,datasets/rplan/14518.json,88
917,datasets/rplan/14523.json,76
918,datasets/rplan/14528.json,68
919,datasets/rplan/1453.json,73
920,datasets/rplan/14532.json,76
921,datasets/rplan/14543.json,64
922,datasets/rplan/14553.json,76
923,datasets/rplan/14560.json,79
924,datasets/rplan/14562.json,66
925,datasets/rplan/14563.json,85
926,datasets/rplan/14570.json,65
927,datasets/rplan/14577.json,88
928,datasets/rplan/14605.json,83
929,datasets/rplan/1461.json,82
930,datasets/rplan/14612.json,80
931,datasets/rplan/14616.json,89
932,datasets/rplan/14617.json,73
933,datasets/rplan/14623.json,75
934,datasets/rplan/14626.json,79
935,datasets/rplan/14630.json,79
936,datasets/rplan/14644.json,85
937,datasets/rplan/14658.json,88
938,datasets/rplan/1466.json,82
939,datasets/rplan/14660.json,91
940,datasets/rplan/14669.json,77
941,datasets/rplan/14684.json,70
942,datasets/rplan/14686.json,85
943,datasets/rplan/14693.json,72
944,datasets/rplan/14695.json,77
945,datasets/rplan/1470.json,68
946,datasets/rplan/1473.json,87
947,datasets/rplan/14734.json,79
948,datasets/rplan/14741.json,79
949,datasets/rplan/14744.json,55
950,datasets/rplan/14746.json,85
951,datasets/rplan/14751.json,79
952,datasets/rplan/14764.json,68
953,datasets/rplan/14765.json,72
954,datasets/rplan/14769.json,74
955,datasets/rplan/1477.json,71
956,datasets/rplan/14778.json,72
957,datasets/rplan/14781.json,76
958,datasets/rplan/14782.json,83
959,datasets/rplan/14788.json,79
960,datasets/rplan/14792.json,87
961,datasets/rplan/1480.json,87
962,datasets/rplan/14800.json,79
963,datasets/rplan/14801.json,74
964,datasets/rplan/14807.json,83
965,datasets/rplan/1481.json,79
966,datasets/rplan/14810.json,91
967,datasets/rplan/14814.json,82
968,datasets/rplan/14817.json,73
969,datasets/rplan/14819.json,78
970,datasets/rplan/14824.json,79
971,datasets/rplan/14825.json,79
972,datasets/rplan/14831.json,77
973,datasets/rplan/14835.json,75
974,datasets/rplan/14836.json,79
975,datasets/rplan/14840.json,82
976,datasets/rplan/14851.json,73
977,datasets/rplan/14857.json,87
978,datasets/rplan/14858.json,81
979,datasets/rplan/14861.json,80
980,datasets/rplan/1487.json,73
981,datasets/rplan/14879.json,79
982,datasets/rplan/14888.json,81
983,datasets/rplan/14889.json,88
984,datasets/rplan/14892.json,75
985,datasets/rplan/14893.json,76
986,datasets/rplan/1491.json,100
987,datasets/rplan/14917.json,81
988,datasets/rplan/14923.json,81
989,datasets/rplan/14925.json,78
990,datasets/rplan/1493.json,79
991,datasets/rplan/14936.json,79
992,datasets/rplan/14940.json,62
993,datasets/rplan/14942.json,88
994,datasets/rplan/14947.json,62
995,datasets/rplan/14949.json,88
996,datasets/rplan/14963.json,65
997,datasets/rplan/14967.json,82
998,datasets/rplan/14977.json,76
999,datasets/rplan/14979.json,84
1000,datasets/rplan/14980.json,86
1001,datasets/rplan/14995.json,75
1002,datasets/rplan/14998.json,79
1003,datasets/rplan/1501.json,83
1004,datasets/rplan/15014.json,79
1005,datasets/rplan/15015.json,85
1006,datasets/rplan/15018.json,76
1007,datasets/rplan/1502.json,88
1008,datasets/rplan/15028.json,72
1009,datasets/rplan/1503.json,85
1010,datasets/rplan/15033.json,77
1011,datasets/rplan/15040.json,92
1012,datasets/rplan/15043.json,88
1013,datasets/rplan/15044.json,79
1014,datasets/rplan/15058.json,83
1015,datasets/rplan/15061.json,73
1016,datasets/rplan/1507.json,82
1017,datasets/rplan/15074.json,83
1018,datasets/rplan/15080.json,72
1019,datasets/rplan/15081.json,85
1020,datasets/rplan/15085.json,76
1021,datasets/rplan/15094.json,73
1022,datasets/rplan/15102.json,76
1023,datasets/rplan/15105.json,69
1024,datasets/rplan/15108.json,94
1025,datasets/rplan/15110.json,63
1026,datasets/rplan/15111.json,76
1027,datasets/rplan/15114.json,67
1028,datasets/rplan/15115.json,60
1029,datasets/rplan/15120.json,88
1030,datasets/rplan/15125.json,85
1031,datasets/rplan/15126.json,94
1032,datasets/rplan/15136.json,80
1033,datasets/rplan/15137.json,79
1034,datasets/rplan/15142.json,73
1035,datasets/rplan/15147.json,65
1036,datasets/rplan/15148.json,79
1037,datasets/rplan/1515.json,91
1038,datasets/rplan/15152.json,75
1039,datasets/rplan/15155.json,82
1040,datasets/rplan/15157.json,73
1041,datasets/rplan/15162.json,74
1042,datasets/rplan/15164.json,79
1043,datasets/rplan/15168.json,63
1044,datasets/rplan/15169.json,71
1045,datasets/rplan/15179.json,94
1046,datasets/rplan/15181.json,72
1047,datasets/rplan/15183.json,70
1048,datasets/rplan/15191.json,70
1049,datasets/rplan/15199.json,79
1050,datasets/rplan/15202.json,80
1051,datasets/rplan/15204.json,78
1052,datasets/rplan/15209.json,79
1053,datasets/rplan/1521.json,76
1054,datasets/rplan/15217.json,85
1055,datasets/rplan/15219.json,78
1056,datasets/rplan/15232.json,73
1057,datasets/rplan/15235.json,68
1058,datasets/rplan/15236.json,85
1059,datasets/rplan/15240.json,68
1060,datasets/rplan/15241.json,80
1061,datasets/rplan/15244.json,85
1062,datasets/rplan/15252.json,76
1063,datasets/rplan/15256.json,80
1064,datasets/rplan/15259.json,100
1065,datasets/rplan/1526.json,77
1066,datasets/rplan/15270.json,76
1067,datasets/rplan/15277.json,81
1068,datasets/rplan/15278.json,84
1069,datasets/rplan/15283.json,64
1070,datasets/rplan/15288.json,73
1071,datasets/rplan/15289.json,82
1072,datasets/rplan/15293.json,94
1073,datasets/rplan/15295.json,84
1074,datasets/rplan/1530.json,73
1075,datasets/rplan/1531.json,80
1076,datasets/rplan/15315.json,67
1077,datasets/rplan/15316.json,79
1078,datasets/rplan/1532.json,85
1079,datasets/rplan/15320.json,67
1080,datasets/rplan/15322.json,79
1081,datasets/rplan/15331.json,78
1082,datasets/rplan/15346.json,79
1083,datasets/rplan/1535.json,69
1084,datasets/rplan/15354.json,72
1085,datasets/rplan/15355.json,90
1086,datasets/rplan/15357.json,89
1087,datasets/rplan/15360.json,89
1088,datasets/rplan/15362.json,83
1089,datasets/rplan/15363.json,88
1090,datasets/rplan/15370.json,75
1091,datasets/rplan/15377.json,85
1092,datasets/rplan/15379.json,74
1093,datasets/rplan/15391.json,73
1094,datasets/rplan/15392.json,67
1095,datasets/rplan/15393.json,78
1096,datasets/rplan/15402.json,80
1097,datasets/rplan/15411.json,84
1098,datasets/rplan/15413.json,66
1099,datasets/rplan/15416.json,70
1100,datasets/rplan/15421.json,82
1101,datasets/rplan/15427.json,83
1102,datasets/rplan/15428.json,73
1103,datasets/rplan/1543.json,86
1104,datasets/rplan/15442.json,73
1105,datasets/rplan/1545.json,88
1106,datasets/rplan/15451.json,77
1107,datasets/rplan/15457.json,78
1108,datasets/rplan/15460.json,79
1109,datasets/rplan/15468.json,79
1110,datasets/rplan/15469.json,69
1111,datasets/rplan/15473.json,76
1112,datasets/rplan/15474.json,84
1113,datasets/rplan/15481.json,85
1114,datasets/rplan/15483.json,84
1115,datasets/rplan/1549.json,68
1116,datasets/rplan/15498.json,74
1117,datasets/rplan/1550.json,84
1118,datasets/rplan/15521.json,73
1119,datasets/rplan/15526.json,78
1120,datasets/rplan/15527.json,76
1121,datasets/rplan/15528.json,85
1122,datasets/rplan/15533.json,63
1123,datasets/rplan/15545.json,85
1124,datasets/rplan/15548.json,83
1125,datasets/rplan/15549.json,74
1126,datasets/rplan/1555.json,76
1127,datasets/rplan/15550.json,74
1128,datasets/rplan/15562.json,88
1129,datasets/rplan/15563.json,71
1130,datasets/rplan/15568.json,67
1131,datasets/rplan/15575.json,87
1132,datasets/rplan/15584.json,79
1133,datasets/rplan/1559.json,78
1134,datasets/rplan/15595.json,85
1135,datasets/rplan/1560.json,79
1136,datasets/rplan/15603.json,67
1137,datasets/rplan/15606.json,85
1138,datasets/rplan/15609.json,85
1139,datasets/rplan/15615.json,70
1140,datasets/rplan/15617.json,85
1141,datasets/rplan/15622.json,67
1142,datasets/rplan/15626.json,77
1143,datasets/rplan/15627.json,83
1144,datasets/rplan/15629.json,68
1145,datasets/rplan/15640.json,85
1146,datasets/rplan/15641.json,94
1147,datasets/rplan/15643.json,69
1148,datasets/rplan/15662.json,88
1149,datasets/rplan/15678.json,78
1150,datasets/rplan/15680.json,76
1151,datasets/rplan/15683.json,76
1152,datasets/rplan/15685.json,79
1153,datasets/rplan/15695.json,76
1154,datasets/rplan/15702.json,83
1155,datasets/rplan/15704.json,91
1156,datasets/rplan/15709.json,79
1157,datasets/rplan/15713.json,69
1158,datasets/rplan/15715.json,76
1159,datasets/rplan/1572.json,65
1160,datasets/rplan/15723.json,85
1161,datasets/rplan/15725.json,80
1162,datasets/rplan/15735.json,76
1163,datasets/rplan/15736.json,70
1164,datasets/rplan/15737.json,88
1165,datasets/rplan/15741.json,69
1166,datasets/rplan/15748.json,76
1167,datasets/rplan/15749.json,63
1168,datasets/rplan/15751.json,62
1169,datasets/rplan/15752.json,76
1170,datasets/rplan/15756.json,79
1171,datasets/rplan/15767.json,73
1172,datasets/rplan/15781.json,75
1173,datasets/rplan/15783.json,83
1174,datasets/rplan/15784.json,75
1175,datasets/rplan/15795.json,76
1176,datasets/rplan/15814.json,76
1177,datasets/rplan/15816.json,74
1178,datasets/rplan/15818.json,76
1179,datasets/rplan/15822.json,82
1180,datasets/rplan/15830.json,88
1181,datasets/rplan/15831.json,76
1182,datasets/rplan/15841.json,79
1183,datasets/rplan/15842.json,74
1184,datasets/rplan/1586.json,85
1185,datasets/rplan/15861.json,85
1186,datasets/rplan/1587.json,59
1187,datasets/rplan/15873.json,82
1188,datasets/rplan/15886.json,79
1189,datasets/rplan/15895.json,79
1190,datasets/rplan/15897.json,85
1191,datasets/rplan/1590.json,76
1192,datasets/rplan/15922.json,88
1193,datasets/rplan/1593.json,66
1194,datasets/rplan/15949.json,74
1195,datasets/rplan/15985.json,72
1196,datasets/rplan/15993.json,78
1197,datasets/rplan/16000.json,61
1198,datasets/rplan/1601.json,77
1199,datasets/rplan/16025.json,70
1200,datasets/rplan/16026.json,88
1201,datasets/rplan/16031.json,66
1202,datasets/rplan/16032.json,76
1203,datasets/rplan/16035.json,80
1204,datasets/rplan/16039.json,75
1205,datasets/rplan/16041.json,79
1206,datasets/rplan/16048.json,67
1207,datasets/rplan/16055.json,72
1208,datasets/rplan/16058.json,82
1209,datasets/rplan/16059.json,85
1210,datasets/rplan/1606.json,85
1211,datasets/rplan/16060.json,81
1212,datasets/rplan/16064.json,67
1213,datasets/rplan/1607.json,63
1214,datasets/rplan/16073.json,80
1215,datasets/rplan/16074.json,74
1216,datasets/rplan/16079.json,71
1217,datasets/rplan/16083.json,69
1218,datasets/rplan/16089.json,94
1219,datasets/rplan/1609.json,67
1220,datasets/rplan/16110.json,73
1221,datasets/rplan/16111.json,76
1222,datasets/rplan/16120.json,88
1223,datasets/rplan/16121.json,79
1224,datasets/rplan/16131.json,91
1225,datasets/rplan/16140.json,91
1226,datasets/rplan/16141.json,79
1227,datasets/rplan/16144.json,80
1228,datasets/rplan/16154.json,55
1229,datasets/rplan/16156.json,79
1230,datasets/rplan/16162.json,73
1231,datasets/rplan/16163.json,77
1232,datasets/rplan/1617.json,82
1233,datasets/rplan/16170.json,72
1234,datasets/rplan/16171.json,68
1235,datasets/rplan/16179.json,75
1236,datasets/rplan/16184.json,79
1237,datasets/rplan/16186.json,72
1238,datasets/rplan/16187.json,76
1239,datasets/rplan/16188.json,79
1240,datasets/rplan/16189.json,73
1241,datasets/rplan/16197.json,73
1242,datasets/rplan/16198.json,77
1243,datasets/rplan/162.json,73
1244,datasets/rplan/1621.json,68
1245,datasets/rplan/16216.json,85
1246,datasets/rplan/16217.json,82
1247,datasets/rplan/16224.json,74
1248,datasets/rplan/16227.json,74
1249,datasets/rplan/16229.json,79
1250,datasets/rplan/16235.json,82
1251,datasets/rplan/16254.json,86
1252,datasets/rplan/16260.json,77
1253,datasets/rplan/16262.json,79
1254,datasets/rplan/16264.json,79
1255,datasets/rplan/16271.json,88
1256,datasets/rplan/16279.json,77
1257,datasets/rplan/16280.json,68
1258,datasets/rplan/16294.json,76
1259,datasets/rplan/1630.json,84
1260,datasets/rplan/16303.json,79
1261,datasets/rplan/16306.json,82
1262,datasets/rplan/16307.json,74
1263,datasets/rplan/16314.json,73
1264,datasets/rplan/16315.json,63
1265,datasets/rplan/16317.json,77
1266,datasets/rplan/1632.json,76
1267,datasets/rplan/16329.json,91
1268,datasets/rplan/16330.json,82
1269,datasets/rplan/16331.json,88
1270,datasets/rplan/16341.json,82
1271,datasets/rplan/16351.json,73
1272,datasets/rplan/16352.json,71
1273,datasets/rplan/16359.json,85
1274,datasets/rplan/1636.json,72
1275,datasets/rplan/16360.json,83
1276,datasets/rplan/16367.json,83
1277,datasets/rplan/16373.json,100
1278,datasets/rplan/16378.json,72
1279,datasets/rplan/16403.json,76
1280,datasets/rplan/1641.json,79
1281,datasets/rplan/16413.json,73
1282,datasets/rplan/16416.json,82
1283,datasets/rplan/16423.json,79
1284,datasets/rplan/16434.json,76
1285,datasets/rplan/16446.json,76
1286,datasets/rplan/16452.json,72
1287,datasets/rplan/16453.json,76
1288,datasets/rplan/16455.json,85
1289,datasets/rplan/16457.json,77
1290,datasets/rplan/16458.json,86
1291,datasets/rplan/16460.json,58
1292,datasets/rplan/16467.json,67
1293,datasets/rplan/16468.json,77
1294,datasets/rplan/16473.json,88
1295,datasets/rplan/16478.json,82
1296,datasets/rplan/16480.json,79
1297,datasets/rplan/16511.json,88
1298,datasets/rplan/16525.json,76
1299,datasets/rplan/16531.json,97
1300,datasets/rplan/16535.json,71
1301,datasets/rplan/16563.json,76
1302,datasets/rplan/16565.json,77
1303,datasets/rplan/16576.json,79
1304,datasets/rplan/1658.json,70
1305,datasets/rplan/16587.json,77
1306,datasets/rplan/16589.json,71
1307,datasets/rplan/16599.json,82
1308,datasets/rplan/1660.json,82
1309,datasets/rplan/16604.json,76
1310,datasets/rplan/16609.json,73
1311,datasets/rplan/1661.json,75
1312,datasets/rplan/16630.json,79
1313,datasets/rplan/16631.json,63
1314,datasets/rplan/1664.json,84
1315,datasets/rplan/16641.json,59
1316,datasets/rplan/16655.json,90
1317,datasets/rplan/16659.json,71
1318,datasets/rplan/16667.json,76
1319,datasets/rplan/16675.json,73
1320,datasets/rplan/16689.json,73
1321,datasets/rplan/16696.json,94
1322,datasets/rplan/16704.json,76
1323,datasets/rplan/1671.json,78
1324,datasets/rplan/16713.json,89
1325,datasets/rplan/16722.json,85
1326,datasets/rplan/16726.json,82
1327,datasets/rplan/16731.json,97
1328,datasets/rplan/16739.json,92
1329,datasets/rplan/16747.json,82
1330,datasets/rplan/16749.json,76
1331,datasets/rplan/1675.json,73
1332,datasets/rplan/16755.json,75
1333,datasets/rplan/1676.json,82
1334,datasets/rplan/1678.json,76
1335,datasets/rplan/16784.json,69
1336,datasets/rplan/16790.json,76
1337,datasets/rplan/16801.json,76
1338,datasets/rplan/16802.json,97
1339,datasets/rplan/16803.json,82
1340,datasets/rplan/16809.json,85
1341,datasets/rplan/16812.json,70
1342,datasets/rplan/16819.json,83
1343,datasets/rplan/16825.json,70
1344,datasets/rplan/16827.json,76
1345,datasets/rplan/16832.json,79
1346,datasets/rplan/16838.json,76
1347,datasets/rplan/16847.json,82
1348,datasets/rplan/16858.json,84
1349,datasets/rplan/16860.json,76
1350,datasets/rplan/16865.json,70
1351,datasets/rplan/16867.json,70
1352,datasets/rplan/16878.json,85
1353,datasets/rplan/16882.json,74
1354,datasets/rplan/16895.json,70
1355,datasets/rplan/1690.json,89
1356,datasets/rplan/16906.json,64
1357,datasets/rplan/16908.json,76
1358,datasets/rplan/1691.json,68
1359,datasets/rplan/16927.json,79
1360,datasets/rplan/16930.json,66
1361,datasets/rplan/16932.json,73
1362,datasets/rplan/16938.json,71
1363,datasets/rplan/16939.json,82
1364,datasets/rplan/16946.json,76
1365,datasets/rplan/16951.json,85
1366,datasets/rplan/16955.json,91
1367,datasets/rplan/16958.json,82
1368,datasets/rplan/16969.json,73
1369,datasets/rplan/16980.json,82
1370,datasets/rplan/16982.json,73
1371,datasets/rplan/170.json,76
1372,datasets/rplan/17011.json,82
1373,datasets/rplan/17018.json,76
1374,datasets/rplan/1702.json,74
1375,datasets/rplan/1703.json,90
1376,datasets/rplan/17037.json,86
1377,datasets/rplan/17040.json,85
1378,datasets/rplan/17044.json,76
1379,datasets/rplan/17046.json,98
1380,datasets/rplan/17047.json,73
1381,datasets/rplan/17048.json,68
1382,datasets/rplan/17051.json,69
1383,datasets/rplan/17054.json,86
1384,datasets/rplan/17063.json,97
1385,datasets/rplan/17072.json,73
1386,datasets/rplan/17076.json,82
1387,datasets/rplan/17077.json,76
1388,datasets/rplan/17081.json,82
1389,datasets/rplan/17083.json,79
1390,datasets/rplan/17085.json,72
1391,datasets/rplan/17089.json,80
1392,datasets/rplan/17093.json,76
1393,datasets/rplan/17094.json,83
1394,datasets/rplan/17098.json,73
1395,datasets/rplan/1710.json,80
1396,datasets/rplan/17107.json,73
1397,datasets/rplan/17121.json,91
1398,datasets/rplan/17122.json,73
1399,datasets/rplan/17123.json,80
1400,datasets/rplan/17127.json,82
1401,datasets/rplan/1713.json,73
1402,datasets/rplan/17131.json,85
1403,datasets/rplan/17134.json,64
1404,datasets/rplan/17137.json,82
1405,datasets/rplan/17149.json,80
1406,datasets/rplan/1715.json,82
1407,datasets/rplan/17150.json,85
1408,datasets/rplan/17155.json,77
1409,datasets/rplan/17158.json,70
1410,datasets/rplan/17168.json,83
1411,datasets/rplan/17170.json,79
1412,datasets/rplan/17173.json,82
1413,datasets/rplan/17174.json,76
1414,datasets/rplan/17182.json,80
1415,datasets/rplan/17193.json,85
1416,datasets/rplan/17195.json,76
1417,datasets/rplan/17213.json,74
1418,datasets/rplan/17217.json,88
1419,datasets/rplan/17222.json,89
1420,datasets/rplan/17226.json,79
1421,datasets/rplan/1724.json,76
1422,datasets/rplan/17241.json,78
1423,datasets/rplan/17243.json,76
1424,datasets/rplan/17245.json,83
1425,datasets/rplan/17254.json,74
1426,datasets/rplan/1726.json,85
1427,datasets/rplan/17266.json,79
1428,datasets/rplan/17278.json,76
1429,datasets/rplan/17285.json,76
1430,datasets/rplan/17289.json,76
1431,datasets/rplan/17291.json,79
1432,datasets/rplan/17292.json,82
1433,datasets/rplan/17293.json,68
1434,datasets/rplan/17297.json,69
1435,datasets/rplan/17307.json,76
1436,datasets/rplan/17316.json,73
1437,datasets/rplan/17318.json,83
1438,datasets/rplan/17319.json,73
1439,datasets/rplan/17321.json,82
1440,datasets/rplan/17323.json,76
1441,datasets/rplan/17324.json,80
1442,datasets/rplan/1733.json,75
1443,datasets/rplan/17335.json,82
1444,datasets/rplan/17349.json,91
1445,datasets/rplan/1735.json,75
1446,datasets/rplan/17373.json,79
1447,datasets/rplan/17376.json,89
1448,datasets/rplan/17384.json,67
1449,datasets/rplan/17389.json,76
1450,datasets/rplan/17396.json,73
1451,datasets/rplan/174.json,74
1452,datasets/rplan/17415.json,77
1453,datasets/rplan/17416.json,75
1454,datasets/rplan/17423.json,85
1455,datasets/rplan/17426.json,82
1456,datasets/rplan/17428.json,77
1457,datasets/rplan/1743.json,74
1458,datasets/rplan/17434.json,82
1459,datasets/rplan/1744.json,83
1460,datasets/rplan/17448.json,80
1461,datasets/rplan/1745.json,97
1462,datasets/rplan/17461.json,76
1463,datasets/rplan/17478.json,77
1464,datasets/rplan/17485.json,74
1465,datasets/rplan/17492.json,79
1466,datasets/rplan/17494.json,82
1467,datasets/rplan/17510.json,76
1468,datasets/rplan/17517.json,78
1469,datasets/rplan/1752.json,67
1470,datasets/rplan/17520.json,88
1471,datasets/rplan/17532.json,83
1472,datasets/rplan/17535.json,80
1473,datasets/rplan/17541.json,81
1474,datasets/rplan/17543.json,68
1475,datasets/rplan/17546.json,81
1476,datasets/rplan/17553.json,97
1477,datasets/rplan/17572.json,66
1478,datasets/rplan/17576.json,73
1479,datasets/rplan/17582.json,71
1480,datasets/rplan/17589.json,76
1481,datasets/rplan/17592.json,79
1482,datasets/rplan/17593.json,79
1483,datasets/rplan/17595.json,73
1484,datasets/rplan/176.json,85
1485,datasets/rplan/17609.json,88
1486,datasets/rplan/17611.json,76
1487,datasets/rplan/17621.json,85
1488,datasets/rplan/17628.json,68
1489,datasets/rplan/17636.json,79
1490,datasets/rplan/17641.json,94
1491,datasets/rplan/17644.json,94
1492,datasets/rplan/17646.json,83
1493,datasets/rplan/17652.json,83
1494,datasets/rplan/17655.json,85
1495,datasets/rplan/17661.json,70
1496,datasets/rplan/17663.json,81
1497,datasets/rplan/17690.json,69
1498,datasets/rplan/17698.json,80
1499,datasets/rplan/17704.json,85
1500,datasets/rplan/17709.json,91
1501,datasets/rplan/17711.json,92
1502,datasets/rplan/17718.json,82
1503,datasets/rplan/17722.json,85
1504,datasets/rplan/17724.json,71
1505,datasets/rplan/17726.json,74
1506,datasets/rplan/17732.json,76
1507,datasets/rplan/17733.json,95
1508,datasets/rplan/17736.json,83
1509,datasets/rplan/17741.json,77
1510,datasets/rplan/17743.json,92
1511,datasets/rplan/17748.json,68
1512,datasets/rplan/17749.json,76
1513,datasets/rplan/17755.json,76
1514,datasets/rplan/17760.json,69
1515,datasets/rplan/17777.json,76
1516,datasets/rplan/17797.json,83
1517,datasets/rplan/17800.json,88
1518,datasets/rplan/17801.json,88
1519,datasets/rplan/17803.json,76
1520,datasets/rplan/17813.json,81
1521,datasets/rplan/1782.json,76
1522,datasets/rplan/17820.json,85
1523,datasets/rplan/17823.json,76
1524,datasets/rplan/17832.json,82
1525,datasets/rplan/17836.json,79
1526,datasets/rplan/17850.json,74
1527,datasets/rplan/17858.json,70
1528,datasets/rplan/17866.json,79
1529,datasets/rplan/17869.json,73
1530,datasets/rplan/17871.json,89
1531,datasets/rplan/17877.json,82
1532,datasets/rplan/17880.json,76
1533,datasets/rplan/17888.json,88
1534,datasets/rplan/17890.json,76
1535,datasets/rplan/17892.json,79
1536,datasets/rplan/17893.json,73
1537,datasets/rplan/17913.json,85
1538,datasets/rplan/17914.json,73
1539,datasets/rplan/17930.json,73
1540,datasets/rplan/17936.json,76
1541,datasets/rplan/17942.json,85
1542,datasets/rplan/1795.json,77
1543,datasets/rplan/17955.json,73
1544,datasets/rplan/1796.json,77
1545,datasets/rplan/17962.json,79
1546,datasets/rplan/17969.json,83
1547,datasets/rplan/17972.json,70
1548,datasets/rplan/17976.json,79
1549,datasets/rplan/17981.json,76
1550,datasets/rplan/17985.json,91
1551,datasets/rplan/17991.json,82
1552,datasets/rplan/17996.json,70
1553,datasets/rplan/1800.json,82
1554,datasets/rplan/18004.json,73
1555,datasets/rplan/1801.json,82
1556,datasets/rplan/18015.json,82
1557,datasets/rplan/18017.json,88
1558,datasets/rplan/18021.json,82
1559,datasets/rplan/18026.json,89
1560,datasets/rplan/18035.json,79
1561,datasets/rplan/18036.json,91
1562,datasets/rplan/18037.json,76
1563,datasets/rplan/18039.json,67
1564,datasets/rplan/18042.json,89
1565,datasets/rplan/18047.json,82
1566,datasets/rplan/18049.json,73
1567,datasets/rplan/18054.json,79
1568,datasets/rplan/18071.json,88
1569,datasets/rplan/18073.json,83
1570,datasets/rplan/18079.json,76
1571,datasets/rplan/18081.json,71
1572,datasets/rplan/181.json,79
1573,datasets/rplan/1810.json,67
1574,datasets/rplan/18109.json,76
1575,datasets/rplan/18110.json,74
1576,datasets/rplan/18111.json,76
1577,datasets/rplan/18113.json,80
1578,datasets/rplan/18117.json,85
1579,datasets/rplan/18123.json,76
1580,datasets/rplan/18124.json,76
1581,datasets/rplan/18125.json,76
1582,datasets/rplan/18138.json,77
1583,datasets/rplan/18139.json,88
1584,datasets/rplan/18141.json,71
1585,datasets/rplan/18143.json,76
1586,datasets/rplan/18149.json,76
1587,datasets/rplan/18156.json,85
1588,datasets/rplan/18161.json,82
1589,datasets/rplan/18163.json,76
1590,datasets/rplan/18170.json,85
1591,datasets/rplan/18178.json,73
1592,datasets/rplan/18190.json,71
1593,datasets/rplan/18195.json,94
1594,datasets/rplan/18204.json,76
1595,datasets/rplan/18206.json,70
1596,datasets/rplan/18222.json,85
1597,datasets/rplan/18226.json,78
1598,datasets/rplan/18231.json,82
1599,datasets/rplan/18244.json,74
1600,datasets/rplan/18245.json,84
1601,datasets/rplan/18251.json,68
1602,datasets/rplan/18256.json,79
1603,datasets/rplan/18257.json,85
1604,datasets/rplan/18263.json,88
1605,datasets/rplan/18269.json,67
1606,datasets/rplan/18270.json,78
1607,datasets/rplan/18278.json,79
1608,datasets/rplan/18280.json,78
